chr15	71369	0.00
chr15	71368	0.00
chr15	71356	0.00
chr15	71346	0.00
chr15	71340	0.00
chr15	71317	0.00
chr15	71314	0.00
chr15	71289	0.00
chr15	71284	0.00
chr15	71267	0.00
chr15	71264	0.00
chr15	71246	0.00
chr15	71242	0.00
chr15	71233	0.00
chr15	71216	0.00
chr15	71214	0.00
chr15	71207	0.00
chr15	71201	0.00
chr15	71200	0.00
chr15	71199	0.00
chr15	71187	0.00
chr15	71161	0.00
chr15	71159	0.00
chr15	71155	0.00
chr15	71147	0.00
chr15	71146	0.00
chr15	71136	0.00
chr15	71132	0.00
chr15	71120	0.00
chr15	71113	0.00
chr15	71092	0.00
chr15	71089	0.00
chr15	71088	0.00
chr15	71080	0.00
chr15	71056	0.00
chr15	71055	0.00
chr15	71051	0.00
chr15	71043	0.00
chr15	71032	0.00
chr15	71016	0.00
chr15	71009	0.00
chr15	71006	0.00
chr15	70992	0.00
chr15	70985	0.00
chr15	70983	0.00
chr15	70979	0.00
chr15	70977	0.00
chr15	70972	0.00
chr15	70960	0.00
chr15	70956	0.00
chr15	70949	0.00
chr15	70937	0.01
chr15	70932	0.01
chr15	70927	0.01
chr15	70894	0.01
chr15	70891	0.01
chr15	70889	0.01
chr15	70880	0.01
chr15	70847	0.01
chr15	70841	0.01
chr15	70839	0.01
chr15	70837	0.01
chr15	70834	0.01
chr15	70831	0.01
chr15	70830	0.01
chr15	70827	0.01
chr15	70821	0.01
chr15	70810	0.01
chr15	70806	0.01
chr15	70792	0.01
chr15	70788	0.01
chr15	70787	0.01
chr15	70779	0.01
chr15	70772	0.01
chr15	70754	0.01
chr15	70747	0.01
chr15	70737	0.01
chr15	70736	0.01
chr15	70732	0.01
chr15	70729	0.01
chr15	70719	0.01
chr15	70713	0.01
chr15	70709	0.01
chr15	70691	0.01
chr15	70683	0.01
chr15	70679	0.01
chr15	70676	0.01
chr15	70670	0.01
chr15	70668	0.01
chr15	70649	0.01
chr15	70639	0.01
chr15	70636	0.01
chr15	70633	0.01
chr15	70632	0.01
chr15	70611	0.01
chr15	70596	0.01
chr15	70588	0.01
chr15	70587	0.01
chr15	70586	0.01
chr15	70585	0.01
chr15	70576	0.01
chr15	70571	0.01
chr15	70564	0.01
chr15	70563	0.01
chr15	70553	0.01
chr15	70544	0.01
chr15	70523	0.01
chr15	70519	0.01
chr15	70489	0.01
chr15	70488	0.01
chr15	70487	0.01
chr15	70475	0.01
chr15	70472	0.01
chr15	70453	0.01
chr15	70446	0.01
chr15	70440	0.01
chr15	70434	0.01
chr15	70431	0.01
chr15	70419	0.01
chr15	70417	0.01
chr15	70403	0.01
chr15	70402	0.01
chr15	70389	0.01
chr15	70386	0.01
chr15	70383	0.01
chr15	70382	0.01
chr15	70381	0.01
chr15	70366	0.01
chr15	70350	0.01
chr15	70346	0.01
chr15	70345	0.01
chr15	70323	0.01
chr15	70322	0.01
chr15	70314	0.01
chr15	70310	0.01
chr15	70294	0.01
chr15	70292	0.01
chr15	70289	0.01
chr15	70266	0.01
chr15	70264	0.01
chr15	70257	0.01
chr15	70245	0.01
chr15	70236	0.01
chr15	70179	0.01
chr15	70175	0.01
chr15	70165	0.01
chr15	70158	0.01
chr15	70149	0.01
chr15	70145	0.01
chr15	70138	0.01
chr15	70132	0.01
chr15	70120	0.01
chr15	70117	0.01
chr15	70115	0.01
chr15	70086	0.01
chr15	70069	0.01
chr15	70062	0.01
chr15	70054	0.01
chr15	70053	0.01
chr15	70050	0.01
chr15	70045	0.01
chr15	70044	0.01
chr15	70028	0.01
chr15	69990	0.01
chr15	69987	0.01
chr15	69985	0.01
chr15	69921	0.01
chr15	69904	0.01
chr15	69898	0.01
chr15	69869	0.01
chr15	69868	0.01
chr15	69867	0.01
chr15	69855	0.01
chr15	69837	0.01
chr15	69815	0.01
chr15	69811	0.01
chr15	69810	0.01
chr15	69803	0.01
chr15	69768	0.01
chr15	69741	0.01
chr15	69721	0.01
chr15	69688	0.01
chr15	69645	0.01
chr15	69635	0.01
chr15	69622	0.01
chr15	69621	0.01
chr15	69604	0.01
chr15	69586	0.01
chr15	69541	0.01
chr15	69538	0.01
chr15	69530	0.01
chr15	69525	0.01
chr15	69502	0.01
chr15	69473	0.01
chr15	69467	0.01
chr15	69460	0.01
chr15	69440	0.01
chr15	69431	0.01
chr15	69430	0.01
chr15	69382	0.01
chr15	69344	0.01
chr15	69274	0.01
chr15	69199	0.01
chr15	69150	0.01
chr15	69139	0.01
chr15	69138	0.01
chr15	69119	0.01
chr15	69062	0.01
chr15	69059	0.01
chr15	69051	0.01
chr15	68992	0.01
chr15	68974	0.01
chr15	68947	0.01
chr15	68884	0.01
chr15	68881	0.01
chr15	68815	0.01
chr15	68810	0.01
chr15	68794	0.01
chr15	68748	0.01
chr15	68745	0.01
chr15	68739	0.01
chr15	68716	0.01
chr15	68713	0.01
chr15	68697	0.01
chr15	68691	0.01
chr15	68680	0.01
chr15	68675	0.01
chr15	68639	0.01
chr15	68622	0.01
chr15	68617	0.01
chr15	68615	0.01
chr15	68611	0.01
chr15	68604	0.01
chr15	68516	0.01
chr15	68504	0.01
chr15	68484	0.01
chr15	68483	0.01
chr15	68469	0.01
chr15	68450	0.01
chr15	68426	0.01
